,ID,Sales,Price
"3359-1",135,5098,4.25
"3360-1",135,13523,1.6899999999999999
"3361-1",135,17250,4
"3362-1",135,2838,2.4300000000000002
"3363-1",135,19149,2.0800000000000001
"3364-1",135,3837,5.0999999999999996
"3365-1",135,93744,1.4299999999999999
"3366-1",135,3765,3.5499999999999998
"3367-1",135,71728,1.6399999999999999
"3368-1",135,8011,3.0299999999999998
"3369-1",135,21866,2.6099999999999999
"3370-1",135,2127,7.4400000000000004
"3371-1",135,24498,3.1899999999999999
"3372-1",135,6150,6.2199999999999998
"3373-1",135,7967,4.9199999999999999
"3374-1",135,4867,3.0099999999999998
"3375-1",135,2941,3.0099999999999998
"3376-1",136,30657,1.3700000000000001
"3377-1",136,9057,3.8900000000000001
"3378-1",136,31898,1.72
"3379-1",136,49843,1.6599999999999999
"3380-1",136,73043,1.5
"3381-1",136,8410,2.4900000000000002
"3382-1",136,25355,1.8999999999999999
"3383-1",136,59365,1.6299999999999999
"3384-1",136,3232,4.25
"3385-1",136,52408,1.6899999999999999
"3386-1",136,17347,4
"3387-1",136,2368,2.4300000000000002
"3388-1",136,74079,2.0800000000000001
"3389-1",136,4106,5.0999999999999996
"3390-1",136,27076,1.4299999999999999
"3391-1",136,49584,3.5499999999999998
"3392-1",136,12796,1.6399999999999999
"3393-1",136,115526,3.0299999999999998
"3394-1",136,5083,2.6099999999999999
"3395-1",136,2681,7.4400000000000004
"3396-1",136,4839,3.1899999999999999
"3397-1",136,4497,6.2199999999999998
"3398-1",136,3665,4.9199999999999999
"3399-1",136,12235,3.0099999999999998
"3400-1",136,45027,3.0099999999999998
"3401-1",137,17038,1.3700000000000001
"3402-1",137,24226,3.8900000000000001
"3403-1",137,8244,1.72
"3404-1",137,13333,1.6599999999999999
"3405-1",137,115847,1.5
"3406-1",137,23750,2.4900000000000002
"3407-1",137,6508,1.8999999999999999
"3408-1",137,66234,1.6299999999999999
"3409-1",137,15374,4.25
"3410-1",137,25032,1.6899999999999999
"3411-1",137,3175,4
"3412-1",137,5791,2.4300000000000002
"3413-1",137,54307,2.0800000000000001
"3414-1",137,1119,5.0999999999999996
"3415-1",137,7231,1.4299999999999999
"3416-1",137,9109,3.5499999999999998
"3417-1",137,11269,1.6399999999999999
"3418-1",137,23414,3.0299999999999998
"3419-1",137,3016,2.6099999999999999
"3420-1",137,1193,7.4400000000000004
"3421-1",137,11582,3.1899999999999999
"3422-1",137,5621,6.2199999999999998
"3423-1",137,3227,4.9199999999999999
"3424-1",137,6499,3.0099999999999998
"3425-1",137,16986,3.0099999999999998
"3426-1",138,96607,1.3700000000000001
"3427-1",138,140512,3.8900000000000001
"3428-1",138,13519,1.72
"3429-1",138,97931,1.6599999999999999
"3430-1",138,28082,1.5
"3431-1",138,12840,2.4900000000000002
"3432-1",138,10574,1.8999999999999999
"3433-1",138,77970,1.6299999999999999
"3434-1",138,26031,4.25
"3435-1",138,70615,1.6899999999999999
"3436-1",138,2276,4
"3437-1",138,76906,2.4300000000000002
"3438-1",138,7545,2.0800000000000001
"3439-1",138,10504,5.0999999999999996
"3440-1",138,6437,1.4299999999999999
"3441-1",138,11348,3.5499999999999998
"3442-1",138,14468,1.6399999999999999
"3443-1",138,23681,3.0299999999999998
"3444-1",138,25204,2.6099999999999999
"3445-1",138,10565,7.4400000000000004
"3446-1",138,5320,3.1899999999999999
"3447-1",138,5702,6.2199999999999998
"3448-1",138,32459,4.9199999999999999
"3449-1",138,42152,3.0099999999999998
"3450-1",138,6964,3.0099999999999998
"3451-1",139,11483,1.3700000000000001
"3452-1",139,3767,3.8900000000000001
"3453-1",139,4567,1.72
"3454-1",139,516,1.6599999999999999
"3455-1",139,16858,1.5
"3456-1",139,13111,2.4900000000000002
"3457-1",139,17572,1.8999999999999999
"3458-1",139,26363,1.6299999999999999
"3459-1",139,2595,4.25
"3460-1",139,6958,1.6899999999999999
"3461-1",139,18495,4
"3462-1",139,1602,2.4300000000000002
"3463-1",139,2258,2.0800000000000001
"3464-1",139,7957,5.0999999999999996
"3465-1",139,18150,1.4299999999999999
"3466-1",139,41160,3.5499999999999998
"3467-1",139,2539,1.6399999999999999
"3468-1",139,14661,3.0299999999999998
"3469-1",139,1798,2.6099999999999999
"3470-1",139,703,7.4400000000000004
"3471-1",139,7815,3.1899999999999999
"3472-1",139,8897,6.2199999999999998
"3473-1",139,736,4.9199999999999999
"3474-1",139,23555,3.0099999999999998
"3475-1",139,955,3.0099999999999998
"3476-1",140,162229,1.3700000000000001
"3477-1",140,3499,3.8900000000000001
"3478-1",140,20602,1.72
"3479-1",140,6548,1.6599999999999999
"3480-1",140,63895,1.5
"3481-1",140,6979,2.4900000000000002
"3482-1",140,14586,1.8999999999999999
"3483-1",140,62076,1.6299999999999999
"3484-1",140,1667,4.25
"3485-1",140,141784,1.6899999999999999
"3486-1",140,37613,4
"3487-1",140,17391,2.4300000000000002
"3488-1",140,32306,2.0800000000000001
"3489-1",140,20458,5.0999999999999996
"3490-1",140,98428,1.4299999999999999
"3491-1",140,10378,3.5499999999999998
"3492-1",140,69676,1.6399999999999999
"3493-1",140,7756,3.0299999999999998
"3494-1",140,35647,2.6099999999999999
"3495-1",140,2546,7.4400000000000004
"3496-1",140,26226,3.1899999999999999
"3497-1",140,5051,6.2199999999999998
"3498-1",140,13822,4.9199999999999999
"3499-1",140,7551,3.0099999999999998
"3500-1",140,232104,3.0099999999999998
"3501-1",141,47514,1.3700000000000001
"3502-1",141,349,3.8900000000000001
"3503-1",141,116285,1.72
"3504-1",141,7394,1.6599999999999999
"3505-1",141,3282,1.5
"3506-1",141,6971,2.4900000000000002
"3507-1",141,14165,1.8999999999999999
"3508-1",141,8331,1.6299999999999999
"3509-1",141,859,4.25
"3510-1",141,8298,1.6899999999999999
"3511-1",141,1991,4
"3512-1",141,14922,2.4300000000000002
"3513-1",141,7184,2.0800000000000001
"3514-1",141,6937,5.0999999999999996
"3515-1",141,24779,1.4299999999999999
"3516-1",141,3435,3.5499999999999998
"3517-1",141,11070,1.6399999999999999
"3518-1",141,10569,3.0299999999999998
"3519-1",141,3291,2.6099999999999999
"3520-1",141,2306,7.4400000000000004
"3521-1",141,11736,3.1899999999999999
"3522-1",141,4077,6.2199999999999998
"3523-1",141,2679,4.9199999999999999
"3524-1",141,10487,3.0099999999999998
"3525-1",141,728,3.0099999999999998
"3526-1",142,21430,1.3700000000000001
"3527-1",142,1017,3.8900000000000001
"3528-1",142,25305,1.72
"3529-1",142,4784,1.6599999999999999
"3530-1",142,6394,1.5
"3531-1",142,17687,2.4900000000000002
"3532-1",142,37049,1.8999999999999999
"3533-1",142,11737,1.6299999999999999
"3534-1",142,770,4.25
"3535-1",142,5266,1.6899999999999999
"3536-1",142,798,4
"3537-1",142,11379,2.4300000000000002
"3538-1",142,22663,2.0800000000000001
"3539-1",142,3375,5.0999999999999996
"3540-1",142,7597,1.4299999999999999
"3541-1",142,16031,3.5499999999999998
"3542-1",142,24728,1.6399999999999999
"3543-1",142,1262,3.0299999999999998
"3544-1",142,8360,2.6099999999999999
"3545-1",142,1325,7.4400000000000004
"3546-1",142,933,3.1899999999999999
"3547-1",142,1414,6.2199999999999998
"3548-1",142,977,4.9199999999999999
"3549-1",142,2684,3.0099999999999998
"3550-1",142,23742,3.0099999999999998
"3551-1",143,8782,1.3700000000000001
"3552-1",143,5970,3.8900000000000001
"3553-1",143,17260,1.72
"3554-1",143,3256,1.6599999999999999
"3555-1",143,7748,1.5
"3556-1",143,12525,2.4900000000000002
"3557-1",143,54392,1.8999999999999999
"3558-1",143,11504,1.6299999999999999
"3559-1",143,17835,4.25
"3560-1",143,9554,1.6899999999999999
"3561-1",143,8677,4
"3562-1",143,8670,2.4300000000000002
"3563-1",143,21512,2.0800000000000001
"3564-1",143,1990,5.0999999999999996
"3565-1",143,1832,1.4299999999999999
"3566-1",143,1668,3.5499999999999998
"3567-1",143,2290,1.6399999999999999
"3568-1",143,3076,3.0299999999999998
"3569-1",143,2628,2.6099999999999999
"3570-1",143,664,7.4400000000000004
"3571-1",143,8259,3.1899999999999999
"3572-1",143,3381,6.2199999999999998
"3573-1",143,16787,4.9199999999999999
"3574-1",143,44194,3.0099999999999998
"3575-1",143,1519,3.0099999999999998
"3576-1",144,101550,1.3700000000000001
"3577-1",144,1346,3.8900000000000001
"3578-1",144,26687,1.72
"3579-1",144,20774,1.6599999999999999
"3580-1",144,50906,1.5
"3581-1",144,16669,2.4900000000000002
"3582-1",144,16702,1.8999999999999999
"3583-1",144,32336,1.6299999999999999
"3584-1",144,4402,4.25
"3585-1",144,76904,1.6899999999999999
"3586-1",144,15786,4
"3587-1",144,29975,2.4300000000000002
"3588-1",144,24813,2.0800000000000001
"3589-1",144,13708,5.0999999999999996
"3590-1",144,32071,1.4299999999999999
"3591-1",144,23731,3.5499999999999998
"3592-1",144,369903,1.6399999999999999
"3593-1",144,14685,3.0299999999999998
"3594-1",144,16830,2.6099999999999999
"3595-1",144,4216,7.4400000000000004
"3596-1",144,42263,3.1899999999999999
"3597-1",144,23577,6.2199999999999998
"3598-1",144,15264,4.9199999999999999
"3599-1",144,3688,3.0099999999999998
"3600-1",144,119822,3.0099999999999998
"3601-1",145,15222,1.3700000000000001
"3602-1",145,2216,3.8900000000000001
"3603-1",145,8506,1.72
"3604-1",145,10063,1.6599999999999999
"3605-1",145,51699,1.5
"3606-1",145,38924,2.4900000000000002
"3607-1",145,8264,1.8999999999999999
"3608-1",145,7404,1.6299999999999999
"3609-1",145,4861,4.25
"3610-1",145,53151,1.6899999999999999
"3611-1",145,16879,4
"3612-1",145,4711,2.4300000000000002
"3613-1",145,13930,2.0800000000000001
"3614-1",145,2741,5.0999999999999996
"3615-1",145,6855,1.4299999999999999
"3616-1",145,6252,3.5499999999999998
"3617-1",145,9619,1.6399999999999999
"3618-1",145,7373,3.0299999999999998
"3619-1",145,8859,2.6099999999999999
"3620-1",145,6694,7.4400000000000004
"3621-1",145,47175,3.1899999999999999
"3622-1",145,2974,6.2199999999999998
"3623-1",145,5967,4.9199999999999999
"3624-1",145,6979,3.0099999999999998
"3625-1",145,6481,3.0099999999999998
"3626-1",146,5460,1.3700000000000001
"3627-1",146,7591,3.8900000000000001
"3628-1",146,15611,1.72
"3629-1",146,14146,1.6599999999999999
"3630-1",146,3205,1.5
"3631-1",146,7800,2.4900000000000002
"3632-1",146,51136,1.8999999999999999
"3633-1",146,13349,1.6299999999999999
"3634-1",146,374,4.25
"3635-1",146,33084,1.6899999999999999
"3636-1",146,2433,4
"3637-1",146,20783,2.4300000000000002
"3638-1",146,6672,2.0800000000000001
"3639-1",146,8947,5.0999999999999996
"3640-1",146,9309,1.4299999999999999
"3641-1",146,822,3.5499999999999998
"3642-1",146,18443,1.6399999999999999
"3643-1",146,3209,3.0299999999999998
"3644-1",146,48588,2.6099999999999999
"3645-1",146,1074,7.4400000000000004
"3646-1",146,10677,3.1899999999999999
"3647-1",146,982,6.2199999999999998
"3648-1",146,1075,4.9199999999999999
"3649-1",146,10945,3.0099999999999998
"3650-1",146,2787,3.0099999999999998
"3651-1",147,19686,1.3700000000000001
"3652-1",147,4005,3.8900000000000001
"3653-1",147,4419,1.72
"3654-1",147,11447,1.6599999999999999
"3655-1",147,3581,1.5
"3656-1",147,7403,2.4900000000000002
"3657-1",147,15236,1.8999999999999999
"3658-1",147,771,1.6299999999999999
"3659-1",147,3883,4.25
"3660-1",147,16852,1.6899999999999999
"3661-1",147,12400,4
"3662-1",147,6212,2.4300000000000002
"3663-1",147,2036,2.0800000000000001
"3664-1",147,7946,5.0999999999999996
"3665-1",147,3533,1.4299999999999999
"3666-1",147,3366,3.5499999999999998
"3667-1",147,9691,1.6399999999999999
"3668-1",147,2692,3.0299999999999998
"3669-1",147,2071,2.6099999999999999
"3670-1",147,1166,7.4400000000000004
"3671-1",147,5637,3.1899999999999999
"3672-1",147,973,6.2199999999999998
"3673-1",147,4940,4.9199999999999999
"3674-1",147,2643,3.0099999999999998
"3675-1",147,2775,3.0099999999999998
"3676-1",148,29337,1.3700000000000001
"3677-1",148,29250,3.8900000000000001
"3678-1",148,38663,1.72
"3679-1",148,14488,1.6599999999999999
"3680-1",148,17180,1.5
"3681-1",148,60517,2.4900000000000002
"3682-1",148,17497,1.8999999999999999
"3683-1",148,32074,1.6299999999999999
"3684-1",148,2006,4.25
"3685-1",148,22113,1.6899999999999999
"3686-1",148,65486,4
"3687-1",148,19213,2.4300000000000002
"3688-1",148,31945,2.0800000000000001
"3689-1",148,2219,5.0999999999999996
"3690-1",148,17354,1.4299999999999999
"3691-1",148,3429,3.5499999999999998
"3692-1",148,30916,1.6399999999999999
"3693-1",148,7107,3.0299999999999998
"3694-1",148,30229,2.6099999999999999
"3695-1",148,4809,7.4400000000000004
"3696-1",148,47360,3.1899999999999999
"3697-1",148,2230,6.2199999999999998
"3698-1",148,23136,4.9199999999999999
"3699-1",148,4640,3.0099999999999998
"3700-1",148,10262,3.0099999999999998
"3701-1",149,10875,1.3700000000000001
"3702-1",149,6035,3.8900000000000001
"3703-1",149,4299,1.72
"3704-1",149,10416,1.6599999999999999
"3705-1",149,13186,1.5
"3706-1",149,10756,2.4900000000000002
"3707-1",149,59909,1.8999999999999999
"3708-1",149,8366,1.6299999999999999
"3709-1",149,2864,4.25
"3710-1",149,14047,1.6899999999999999
"3711-1",149,9071,4
"3712-1",149,18628,2.4300000000000002
"3713-1",149,50411,2.0800000000000001
"3714-1",149,39341,5.0999999999999996
"3715-1",149,62874,1.4299999999999999
"3716-1",149,22328,3.5499999999999998
"3717-1",149,53143,1.6399999999999999
"3718-1",149,9321,3.0299999999999998
"3719-1",149,32827,2.6099999999999999
"3720-1",149,14242,7.4400000000000004
"3721-1",149,7484,3.1899999999999999
"3722-1",149,3184,6.2199999999999998
"3723-1",149,10171,4.9199999999999999
"3724-1",149,43358,3.0099999999999998
"3725-1",149,29172,3.0099999999999998
"3726-1",150,19487,1.3700000000000001
"3727-1",150,2563,3.8900000000000001
"3728-1",150,147292,1.72
"3729-1",150,15241,1.6599999999999999
"3730-1",150,17489,1.5
"3731-1",150,364581,2.4900000000000002
"3732-1",150,128947,1.8999999999999999
"3733-1",150,77588,1.6299999999999999
"3734-1",150,7771,4.25
"3735-1",150,67138,1.6899999999999999
"3736-1",150,678,4
"3737-1",150,4940,2.4300000000000002
"3738-1",150,14617,2.0800000000000001
"3739-1",150,1811,5.0999999999999996
"3740-1",150,105411,1.4299999999999999
"3741-1",150,8618,3.5499999999999998
"3742-1",150,34961,1.6399999999999999
"3743-1",150,40111,3.0299999999999998
"3744-1",150,46110,2.6099999999999999
"3745-1",150,10219,7.4400000000000004
"3746-1",150,32165,3.1899999999999999
"3747-1",150,876,6.2199999999999998
"3748-1",150,13189,4.9199999999999999
"3749-1",150,80969,3.0099999999999998
"3750-1",150,18916,3.0099999999999998
"3751-1",151,57141,1.3700000000000001
"3752-1",151,1363,3.8900000000000001
"3753-1",151,168742,1.72
"3754-1",151,89428,1.6599999999999999
"3755-1",151,37368,1.5
"3756-1",151,8061,2.4900000000000002
"3757-1",151,40032,1.8999999999999999
"3758-1",151,116040,1.6299999999999999
"3759-1",151,3940,4.25
"3760-1",151,23467,1.6899999999999999
"3761-1",151,6431,4
"3762-1",151,8785,2.4300000000000002
"3763-1",151,32439,2.0800000000000001
"3764-1",151,6345,5.0999999999999996
"3765-1",151,72613,1.4299999999999999
"3766-1",151,18930,3.5499999999999998
"3767-1",151,482510,1.6399999999999999
"3768-1",151,20520,3.0299999999999998
"3769-1",151,2761,2.6099999999999999
"3770-1",151,1749,7.4400000000000004
"3771-1",151,15151,3.1899999999999999
"3772-1",151,3822,6.2199999999999998
"3773-1",151,3360,4.9199999999999999
"3774-1",151,23987,3.0099999999999998
"3775-1",151,6840,3.0099999999999998
"3776-1",152,13088,1.3700000000000001
"3777-1",152,41966,3.8900000000000001
"3778-1",152,32645,1.72
"3779-1",152,22315,1.6599999999999999
"3780-1",152,19645,1.5
"3781-1",152,47249,2.4900000000000002
"3782-1",152,9083,1.8999999999999999
"3783-1",152,88977,1.6299999999999999
"3784-1",152,12409,4.25
"3785-1",152,19880,1.6899999999999999
"3786-1",152,19521,4
"3787-1",152,34226,2.4300000000000002
"3788-1",152,18663,2.0800000000000001
"3789-1",152,3814,5.0999999999999996
"3790-1",152,113569,1.4299999999999999
"3791-1",152,33256,3.5499999999999998
"3792-1",152,18595,1.6399999999999999
"3793-1",152,4313,3.0299999999999998
"3794-1",152,66851,2.6099999999999999
"3795-1",152,10946,7.4400000000000004
"3796-1",152,41981,3.1899999999999999
"3797-1",152,1135,6.2199999999999998
"3798-1",152,8539,4.9199999999999999
"3799-1",152,10163,3.0099999999999998
"3800-1",152,39917,3.0099999999999998
"3801-1",153,26614,1.3700000000000001
"3802-1",153,10273,3.8900000000000001
"3803-1",153,51960,1.72
"3804-1",153,359747,1.6599999999999999
"3805-1",153,22455,1.5
"3806-1",153,11024,2.4900000000000002
"3807-1",153,5338,1.8999999999999999
"3808-1",153,18888,1.6299999999999999
"3809-1",153,69492,4.25
"3810-1",153,13331,1.6899999999999999
"3811-1",153,2223,4
"3812-1",153,10904,2.4300000000000002
"3813-1",153,62758,2.0800000000000001
"3814-1",153,10370,5.0999999999999996
"3815-1",153,72037,1.4299999999999999
"3816-1",153,65890,3.5499999999999998
"3817-1",153,36092,1.6399999999999999
"3818-1",153,34449,3.0299999999999998
"3819-1",153,61900,2.6099999999999999
"3820-1",153,1339,7.4400000000000004
"3821-1",153,34286,3.1899999999999999
"3822-1",153,4172,6.2199999999999998
"3823-1",153,10854,4.9199999999999999
"3824-1",153,15771,3.0099999999999998
"3825-1",153,8624,3.0099999999999998
"3826-1",154,203583,1.3700000000000001
"3827-1",154,124118,3.8900000000000001
"3828-1",154,23193,1.72
"3829-1",154,29896,1.6599999999999999
"3830-1",154,59960,1.5
"3831-1",154,19283,2.4900000000000002
"3832-1",154,32288,1.8999999999999999
"3833-1",154,49186,1.6299999999999999
"3834-1",154,4647,4.25
"3835-1",154,61157,1.6899999999999999
"3836-1",154,9836,4
"3837-1",154,12126,2.4300000000000002
"3838-1",154,26799,2.0800000000000001
"3839-1",154,4206,5.0999999999999996
"3840-1",154,48798,1.4299999999999999
"3841-1",154,2796,3.5499999999999998
"3842-1",154,78909,1.6399999999999999
"3843-1",154,42220,3.0299999999999998
"3844-1",154,57752,2.6099999999999999
"3845-1",154,1594,7.4400000000000004
"3846-1",154,8921,3.1899999999999999
"3847-1",154,6367,6.2199999999999998
"3848-1",154,33887,4.9199999999999999
"3849-1",154,6331,3.0099999999999998
"3850-1",154,4622,3.0099999999999998
"3851-1",155,24415,1.3700000000000001
"3852-1",155,9278,3.8900000000000001
"3853-1",155,90268,1.72
"3854-1",155,51317,1.6599999999999999
"3855-1",155,83409,1.5
"3856-1",155,1884,2.4900000000000002
"3857-1",155,51171,1.8999999999999999
"3858-1",155,12589,1.6299999999999999
"3859-1",155,15650,4.25
"3860-1",155,243651,1.6899999999999999
"3861-1",155,27102,4
"3862-1",155,25648,2.4300000000000002
"3863-1",155,14712,2.0800000000000001
"3864-1",155,2807,5.0999999999999996
"3865-1",155,271512,1.4299999999999999
"3866-1",155,20423,3.5499999999999998
"3867-1",155,119920,1.6399999999999999
"3868-1",155,2997,3.0299999999999998
"3869-1",155,16159,2.6099999999999999
"3870-1",155,12026,7.4400000000000004
"3871-1",155,5595,3.1899999999999999
"3872-1",155,11389,6.2199999999999998
"3873-1",155,5812,4.9199999999999999
"3874-1",155,15091,3.0099999999999998
"3875-1",155,9629,3.0099999999999998
"3876-1",156,56790,1.3700000000000001
"3877-1",156,42791,3.8900000000000001
"3878-1",156,42311,1.72
"3879-1",156,31836,1.6599999999999999
"3880-1",156,33839,1.5
"3881-1",156,57561,2.4900000000000002
"3882-1",156,17167,1.8999999999999999
"3883-1",156,9234,1.6299999999999999
"3884-1",156,10919,4.25
"3885-1",156,61392,1.6899999999999999
"3886-1",156,1842,4
"3887-1",156,38880,2.4300000000000002
"3888-1",156,42047,2.0800000000000001
"3889-1",156,4311,5.0999999999999996
"3890-1",156,180984,1.4299999999999999
"3891-1",156,12068,3.5499999999999998
"3892-1",156,83826,1.6399999999999999
"3893-1",156,8838,3.0299999999999998
"3894-1",156,9461,2.6099999999999999
"3895-1",156,10100,7.4400000000000004
"3896-1",156,13786,3.1899999999999999
"3897-1",156,1078,6.2199999999999998
"3898-1",156,7331,4.9199999999999999
"3899-1",156,9064,3.0099999999999998
"3900-1",156,44853,3.0099999999999998
"3901-1",157,28110,1.3700000000000001
"3902-1",157,5366,3.8900000000000001
"3903-1",157,35005,1.72
"3904-1",157,44652,1.6599999999999999
"3905-1",157,70083,1.5
"3906-1",157,6590,2.4900000000000002
